$$Name$Pricebook2.Name$Product2.Name$ProductSellingModel.Name$CurrencyIsoCode,CurrencyIsoCode,Id,IsActive,Name,Pricebook2.$$Name$IsStandard,Pricebook2.Id,Pricebook2Id,Product2.Id,Product2.Name,Product2Id,ProductSellingModel.$$Name$SellingModelType,ProductSellingModel.Id,ProductSellingModelId,UnitPrice
Project Manager;Standard Price Book;Project Manager;One-Time;GBP,GBP,C9XCDAUHGT7BVJVHYB,true,Project Manager,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,7UZQAQX7NKYQMIS5V5,Project Manager,7UZQAQX7NKYQMIS5V5,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,240
QB API Management Solution;Standard Price Book;QB API Management Solution;Evergreen Monthly;GBP,GBP,PHN2XAZNFMW1BXHR4V,true,QB API Management Solution,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,TOVB06CUS1IGMEM7XM,QB API Management Solution,TOVB06CUS1IGMEM7XM,Evergreen Monthly;Evergreen,3ACBONHWU9S1OCZ4C8,3ACBONHWU9S1OCZ4C8,790
QB API Management Solution;Standard Price Book;QB API Management Solution;Term Annual;GBP,GBP,WKDAW6DKXZD5PUHTVR,true,QB API Management Solution,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,TOVB06CUS1IGMEM7XM,QB API Management Solution,TOVB06CUS1IGMEM7XM,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,9430
QB API Management Solution;Standard Price Book;QB API Management Solution;Term Monthly;GBP,GBP,2EHFN4Z0QM2UU79ZHQ,true,QB API Management Solution,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,TOVB06CUS1IGMEM7XM,QB API Management Solution,TOVB06CUS1IGMEM7XM,Term Monthly;TermDefined,UAGED9WJIWQIVBDKPA,UAGED9WJIWQIVBDKPA,790
Quality Assurance Engineer;Standard Price Book;Quality Assurance Engineer;One-Time;GBP,GBP,LBPY22UMGMHG1IHI72,true,Quality Assurance Engineer,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,FFSQGXSHJIASVX5Q2O,Quality Assurance Engineer,FFSQGXSHJIASVX5Q2O,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,240
QuantumBit Complete Solution;Standard Price Book;QuantumBit Complete Solution;Evergreen Monthly;GBP,GBP,45W1EYXJCLFA1KR6YM,true,QuantumBit Complete Solution,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,LISQH1OBWZUZGML4JX,QuantumBit Complete Solution,LISQH1OBWZUZGML4JX,Evergreen Monthly;Evergreen,3ACBONHWU9S1OCZ4C8,3ACBONHWU9S1OCZ4C8,0
QuantumBit Complete Solution;Standard Price Book;QuantumBit Complete Solution;One-Time;GBP,GBP,UJBPXQ5QVQVA3QQV8C,true,QuantumBit Complete Solution,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,LISQH1OBWZUZGML4JX,QuantumBit Complete Solution,LISQH1OBWZUZGML4JX,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,0
QuantumBit Complete Solution;Standard Price Book;QuantumBit Complete Solution;Term Annual;GBP,GBP,JLC9XXEYBXBUSGQT2G,true,QuantumBit Complete Solution,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,LISQH1OBWZUZGML4JX,QuantumBit Complete Solution,LISQH1OBWZUZGML4JX,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,0
QuantumBit Complete Solution;Standard Price Book;QuantumBit Complete Solution;Term Monthly;GBP,GBP,SAPXKGNPBI2FAVOBX3,true,QuantumBit Complete Solution,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,LISQH1OBWZUZGML4JX,QuantumBit Complete Solution,LISQH1OBWZUZGML4JX,Term Monthly;TermDefined,UAGED9WJIWQIVBDKPA,UAGED9WJIWQIVBDKPA,0
QuantumBit Essentials Training;Standard Price Book;QuantumBit Essentials Training;One-Time;GBP,GBP,JIP03SZ5ZNSFEORRAD,true,QuantumBit Essentials Training,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,TTQSYYKHIGJVBBBC12,QuantumBit Essentials Training,TTQSYYKHIGJVBBBC12,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,6680
QuantumBit Fundamentals Training;Standard Price Book;QuantumBit Fundamentals Training;One-Time;GBP,GBP,HG4RLH5NHH67HQA7YV,true,QuantumBit Fundamentals Training,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,O9KVYGM1LOBYQPYYOB,QuantumBit Fundamentals Training,O9KVYGM1LOBYQPYYOB,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,5110
QuantumBit Services Project;Standard Price Book;QuantumBit Services Project;One-Time;GBP,GBP,97TKSIQPCWK9QH9VMV,true,QuantumBit Services Project,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,QOOCYUCGGZ6BJDGEBR,QuantumBit Services Project,QOOCYUCGGZ6BJDGEBR,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,0
QuantumBit Starter;Standard Price Book;QuantumBit Starter;One-Time;GBP,GBP,2OLTPGVMBMPX1EYHIB,true,QuantumBit Starter,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,RYIQFWNBU0EKF5TF7O,QuantumBit Starter,RYIQFWNBU0EKF5TF7O,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,0
Silver Hardware Maintenance;Standard Price Book;Silver Hardware Maintenance;Term Annual;GBP,GBP,4M1V4MF3GBKVA0VSOD,true,Silver Hardware Maintenance,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,SATBVJEK2BGV25R4YB,Silver Hardware Maintenance,SATBVJEK2BGV25R4YB,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,19650
Solutions Architect;Standard Price Book;Solutions Architect;One-Time;GBP,GBP,HYHFXPK0T6SHDISIHQ,true,Solutions Architect,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,VBMFGCZ4ZIEHPFC4WH,Solutions Architect,VBMFGCZ4ZIEHPFC4WH,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,390
Subscription;Standard Price Book;Subscription;Evergreen Annual;GBP,GBP,1B1Z6ENK4GBXVHR9VL,true,Subscription,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,H2C0S9HDIOAOUVOKC6,Subscription,H2C0S9HDIOAOUVOKC6,Evergreen Annual;Evergreen,Q6FMPMZHLIVUVIYJGC,Q6FMPMZHLIVUVIYJGC,330
Subscription;Standard Price Book;Subscription;Evergreen Monthly;GBP,GBP,SO59BNFEGTDSPXTU5N,true,Subscription,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,H2C0S9HDIOAOUVOKC6,Subscription,H2C0S9HDIOAOUVOKC6,Evergreen Monthly;Evergreen,3ACBONHWU9S1OCZ4C8,3ACBONHWU9S1OCZ4C8,30
Subscription;Standard Price Book;Subscription;Term Annual;GBP,GBP,YUYSLQUUOONSYLIAMO,true,Subscription,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,H2C0S9HDIOAOUVOKC6,Subscription,H2C0S9HDIOAOUVOKC6,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,280
Subscription;Standard Price Book;Subscription;Term Monthly;GBP,GBP,EFQWMZNGFAC0VFCMR6,true,Subscription,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,H2C0S9HDIOAOUVOKC6,Subscription,H2C0S9HDIOAOUVOKC6,Term Monthly;TermDefined,UAGED9WJIWQIVBDKPA,UAGED9WJIWQIVBDKPA,20
16GB RDIMM;Standard Price Book;16GB RDIMM;One-Time;EUR,EUR,MR90AN5JZVL6LSBXHI,true,16GB RDIMM,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,YAMVDNP6ZHLQTHFC6R,16GB RDIMM,YAMVDNP6ZHLQTHFC6R,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,550
1TB 7.2k RPM NLSAS;Standard Price Book;1TB 7.2k RPM NLSAS;One-Time;EUR,EUR,ZYTBMS3FSVDJMOTGA4,true,1TB 7.2k RPM NLSAS,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,JRRQEMB2GEWL045WVW,1TB 7.2k RPM NLSAS,JRRQEMB2GEWL045WVW,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,460
32GB RDIMM;Standard Price Book;32GB RDIMM;One-Time;EUR,EUR,ZQJDKXCHJ02KUOLF9D,true,32GB RDIMM,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,6WIQTIAKMIU2BVHZFQ,32GB RDIMM,6WIQTIAKMIU2BVHZFQ,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,820
4TB 7.2k RPM NLSAS;Standard Price Book;4TB 7.2k RPM NLSAS;One-Time;EUR,EUR,RRVJLAD3Y6T5AZI2XD,true,4TB 7.2k RPM NLSAS,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,ZRAY7C6QRLL6LHXITE,4TB 7.2k RPM NLSAS,ZRAY7C6QRLL6LHXITE,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,740
8GB RDIMM;Standard Price Book;8GB RDIMM;One-Time;EUR,EUR,N6YXUHBNIOE3ACX4KA,true,8GB RDIMM,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,6PTBZCBA0G1VB87IP6,8GB RDIMM,6PTBZCBA0G1VB87IP6,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,370
8TB 7.2k RPM NLSAS;Standard Price Book;8TB 7.2k RPM NLSAS;One-Time;EUR,EUR,0CWCMRT9D2EWEBKSBR,true,8TB 7.2k RPM NLSAS,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,U7S3OIV8RRVX1AP2XK,8TB 7.2k RPM NLSAS,U7S3OIV8RRVX1AP2XK,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,920
8TB 7.2k RPM Self-Encrypting NLSAS;Standard Price Book;8TB 7.2k RPM Self-Encrypting NLSAS;One-Time;EUR,EUR,QZSAA7COXRJ7SJAN4U,true,8TB 7.2k RPM Self-Encrypting NLSAS,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,BHCNX1DUZOTFYKIFN9,8TB 7.2k RPM Self-Encrypting NLSAS,BHCNX1DUZOTFYKIFN9,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,1100
Additional API;Standard Price Book;Additional API;Evergreen Monthly;EUR,EUR,XWBJWDPQNAYBMVZQAT,true,Additional API,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,H4SCHGCSBGSI4VMLPN,Additional API,H4SCHGCSBGSI4VMLPN,Evergreen Monthly;Evergreen,3ACBONHWU9S1OCZ4C8,3ACBONHWU9S1OCZ4C8,1840
Additional API;Standard Price Book;Additional API;Term Annual;EUR,EUR,RI4PPLYPWJJRIQ6VRN,true,Additional API,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,H4SCHGCSBGSI4VMLPN,Additional API,H4SCHGCSBGSI4VMLPN,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,13800
Additional API;Standard Price Book;Additional API;Term Monthly;EUR,EUR,A6BDMDYJIAZJTGVE7X,true,Additional API,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,H4SCHGCSBGSI4VMLPN,Additional API,H4SCHGCSBGSI4VMLPN,Term Monthly;TermDefined,UAGED9WJIWQIVBDKPA,UAGED9WJIWQIVBDKPA,1380
Additional API Flex (100M);Standard Price Book;Additional API Flex (100M);Term Annual;EUR,EUR,TG9N7XQHFHMF5DD9MI,true,Additional API Flex (100M),Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,1NUWLTQ5PMXWFD4ISD,Additional API Flex (100M),1NUWLTQ5PMXWFD4ISD,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,410
Additional API Gov;Standard Price Book;Additional API Gov;Term Annual;EUR,EUR,VEZBNATMLP5MYIS0BG,true,Additional API Gov,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,Y1RGHWYDTBSHEBON2G,Additional API Gov,Y1RGHWYDTBSHEBON2G,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,1330
Additional API Pre-Prod;Standard Price Book;Additional API Pre-Prod;Term Annual;EUR,EUR,V33X96QJKOYS4IRMI0,true,Additional API Pre-Prod,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,NFA4ESHHRIQT6T4XYT,Additional API Pre-Prod,NFA4ESHHRIQT6T4XYT,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,2980
Additional API Prod;Standard Price Book;Additional API Prod;Term Annual;EUR,EUR,SGYK88XVOCBTVSTMCN,true,Additional API Prod,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,AOGBR80WB54F3PBSXO,Additional API Prod,AOGBR80WB54F3PBSXO,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,2980
Additional Automation QB Credits;Standard Price Book;Additional Automation QB Credits;Evergreen Monthly;EUR,EUR,EOS3HAO9GUPR17CILS,true,Additional Automation QB Credits,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,FMQVQ77IY3K9M2NDXT,Additional Automation QB Credits,FMQVQ77IY3K9M2NDXT,Evergreen Monthly;Evergreen,3ACBONHWU9S1OCZ4C8,3ACBONHWU9S1OCZ4C8,2
Additional Automation QB Credits;Standard Price Book;Additional Automation QB Credits;Term Annual;EUR,EUR,WCMQZC3LPMIUX9RJOT,true,Additional Automation QB Credits,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,FMQVQ77IY3K9M2NDXT,Additional Automation QB Credits,FMQVQ77IY3K9M2NDXT,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,23
Additional Automation QB Credits;Standard Price Book;Additional Automation QB Credits;Term Monthly;EUR,EUR,BTHBOYVGBQKPXICETU,true,Additional Automation QB Credits,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,FMQVQ77IY3K9M2NDXT,Additional Automation QB Credits,FMQVQ77IY3K9M2NDXT,Term Monthly;TermDefined,UAGED9WJIWQIVBDKPA,UAGED9WJIWQIVBDKPA,2
Additional Data Throughput (TB);Standard Price Book;Additional Data Throughput (TB);Evergreen Monthly;EUR,EUR,8MKQVCKGWPMKNJIQKO,true,Additional Data Throughput (TB),Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,UOZ7WXWFLG4IYUYM1G,Additional Data Throughput (TB),UOZ7WXWFLG4IYUYM1G,Evergreen Monthly;Evergreen,3ACBONHWU9S1OCZ4C8,3ACBONHWU9S1OCZ4C8,2940
Additional Data Throughput (TB);Standard Price Book;Additional Data Throughput (TB);Term Annual;EUR,EUR,QB0ZBM5A9SRZGC2DHT,true,Additional Data Throughput (TB),Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,UOZ7WXWFLG4IYUYM1G,Additional Data Throughput (TB),UOZ7WXWFLG4IYUYM1G,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,34960
Additional Data Throughput (TB);Standard Price Book;Additional Data Throughput (TB);Term Monthly;EUR,EUR,DRGHICPHIKYAEVU2X8,true,Additional Data Throughput (TB),Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,UOZ7WXWFLG4IYUYM1G,Additional Data Throughput (TB),UOZ7WXWFLG4IYUYM1G,Term Monthly;TermDefined,UAGED9WJIWQIVBDKPA,UAGED9WJIWQIVBDKPA,2760
Additional Flows - QB Starter;Standard Price Book;Additional Flows - QB Starter;Evergreen Monthly;EUR,EUR,7Y4Q0XQBTOGKYDQUOX,true,Additional Flows - QB Starter,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,6YXU0AOW2YSNMIPP5H,Additional Flows - QB Starter,6YXU0AOW2YSNMIPP5H,Evergreen Monthly;Evergreen,3ACBONHWU9S1OCZ4C8,3ACBONHWU9S1OCZ4C8,1840
Additional Flows - QB Starter;Standard Price Book;Additional Flows - QB Starter;Term Annual;EUR,EUR,00NQNM0BXXAABUSIZV,true,Additional Flows - QB Starter,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,6YXU0AOW2YSNMIPP5H,Additional Flows - QB Starter,6YXU0AOW2YSNMIPP5H,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,22080
Additional Flows - QB Starter;Standard Price Book;Additional Flows - QB Starter;Term Monthly;EUR,EUR,9NJC2XUP1GUGUL9ZIT,true,Additional Flows - QB Starter,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,6YXU0AOW2YSNMIPP5H,Additional Flows - QB Starter,6YXU0AOW2YSNMIPP5H,Term Monthly;TermDefined,UAGED9WJIWQIVBDKPA,UAGED9WJIWQIVBDKPA,1380
Additional Messages - QB Starter;Standard Price Book;Additional Messages - QB Starter;Evergreen Monthly;EUR,EUR,XLY1YGPPJOBGPKCYHM,true,Additional Messages - QB Starter,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,930JUDKICMFLAFR2IX,Additional Messages - QB Starter,930JUDKICMFLAFR2IX,Evergreen Monthly;Evergreen,3ACBONHWU9S1OCZ4C8,3ACBONHWU9S1OCZ4C8,3220
Additional Messages - QB Starter;Standard Price Book;Additional Messages - QB Starter;Term Annual;EUR,EUR,0MEPKNPEAKL5HULWZM,true,Additional Messages - QB Starter,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,930JUDKICMFLAFR2IX,Additional Messages - QB Starter,930JUDKICMFLAFR2IX,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,27600
Additional Messages - QB Starter;Standard Price Book;Additional Messages - QB Starter;Term Monthly;EUR,EUR,FBCJJXCJGBVN2QJLYM,true,Additional Messages - QB Starter,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,930JUDKICMFLAFR2IX,Additional Messages - QB Starter,930JUDKICMFLAFR2IX,Term Monthly;TermDefined,UAGED9WJIWQIVBDKPA,UAGED9WJIWQIVBDKPA,2760
Additional QB DataGraph (500M);Standard Price Book;Additional QB DataGraph (500M);Term Annual;EUR,EUR,LEYKYYGKD4UZEEFHIR,true,Additional QB DataGraph (500M),Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,RMBYPHHDN8BIBMCLJP,Additional QB DataGraph (500M),RMBYPHHDN8BIBMCLJP,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,23000
API Access Requests (AEH);Standard Price Book;API Access Requests (AEH);Evergreen Monthly;EUR,EUR,QOKARRFBEGTV2UUWN3,true,API Access Requests (AEH),Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,PJUIJPP4W3GJFYHGBK,API Access Requests (AEH),PJUIJPP4W3GJFYHGBK,Evergreen Monthly;Evergreen,3ACBONHWU9S1OCZ4C8,3ACBONHWU9S1OCZ4C8,5
API Access Requests (AEH);Standard Price Book;API Access Requests (AEH);Term Annual;EUR,EUR,CFJZ1TEJLG3NAB84WI,true,API Access Requests (AEH),Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,PJUIJPP4W3GJFYHGBK,API Access Requests (AEH),PJUIJPP4W3GJFYHGBK,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,41
API Access Requests (AEH);Standard Price Book;API Access Requests (AEH);Term Monthly;EUR,EUR,HWQWDZT5LAXJGVRGP5,true,API Access Requests (AEH),Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,PJUIJPP4W3GJFYHGBK,API Access Requests (AEH),PJUIJPP4W3GJFYHGBK,Term Monthly;TermDefined,UAGED9WJIWQIVBDKPA,UAGED9WJIWQIVBDKPA,5
C13 to C14 Power Cable 3';Standard Price Book;C13 to C14 Power Cable 3';One-Time;EUR,EUR,TXAFXTZEFJTGFGFAWB,true,C13 to C14 Power Cable 3',Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,TUOP5GGDP0NZ7UQZHE,C13 to C14 Power Cable 3',TUOP5GGDP0NZ7UQZHE,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,230
Configured Power Cable;Standard Price Book;Configured Power Cable;One-Time;EUR,EUR,CCXGNHJQ4RFBZMUZIR,true,Configured Power Cable,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,K7LJAYQXKMZ5Q9ZNYY,Configured Power Cable,K7LJAYQXKMZ5Q9ZNYY,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,230
Data Normalization Expert;Standard Price Book;Data Normalization Expert;One-Time;EUR,EUR,UEXK9RVUKEL7CORXHC,true,Data Normalization Expert,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,RDTJ9VUZD1CP68LB7K,Data Normalization Expert,RDTJ9VUZD1CP68LB7K,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,280
Gold Hardware Maintenance;Standard Price Book;Gold Hardware Maintenance;Term Annual;EUR,EUR,O6DNUMIVCJ8YHJQVNN,true,Gold Hardware Maintenance,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,BO4F6YXNRWS3UHUDOL,Gold Hardware Maintenance,BO4F6YXNRWS3UHUDOL,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,27600
Implementation Engineer;Standard Price Book;Implementation Engineer;One-Time;EUR,EUR,AJSWWON8IONYGCHXBG,true,Implementation Engineer,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,59HPFQZPUWSEICIXN5,Implementation Engineer,59HPFQZPUWSEICIXN5,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,280
Integration Specialist Engineer;Standard Price Book;Integration Specialist Engineer;One-Time;EUR,EUR,SMETJWQMUB3K1OEPGT,true,Integration Specialist Engineer,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,RVLZAUBCXGR2GIDEBP,Integration Specialist Engineer,RVLZAUBCXGR2GIDEBP,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,320
Intel X710 Dual Port 10Gb Direct Attach;Standard Price Book;Intel X710 Dual Port 10Gb Direct Attach;One-Time;EUR,EUR,145D797AALHQGR9UJC,true,Intel X710 Dual Port 10Gb Direct Attach,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,W07SQOFBRJDCYLSLA7,Intel X710 Dual Port 10Gb Direct Attach,W07SQOFBRJDCYLSLA7,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,1470
Intel X710 Dual Port 10Gb SFP;Standard Price Book;Intel X710 Dual Port 10Gb SFP;One-Time;EUR,EUR,JROQ4B9PHCERQSEYEB,true,Intel X710 Dual Port 10Gb SFP,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,JZBQPO44HRAQGPFBDY,Intel X710 Dual Port 10Gb SFP,JZBQPO44HRAQGPFBDY,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,1470
Intel Xeon E5-2609 v4 1.7GHz;Standard Price Book;Intel Xeon E5-2609 v4 1.7GHz;One-Time;EUR,EUR,05OJP3HDXDP9RSUAV6,true,Intel Xeon E5-2609 v4 1.7GHz,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,KPSNWFN2YSMF6QH7XL,Intel Xeon E5-2609 v4 1.7GHz,KPSNWFN2YSMF6QH7XL,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,1380
Intel Xeon E5-2660 v4 2.0GHz;Standard Price Book;Intel Xeon E5-2660 v4 2.0GHz;One-Time;EUR,EUR,JARTDZWB5BSPJ5SCVW,true,Intel Xeon E5-2660 v4 2.0GHz,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,EDMGKFBLPWJSEFFQ2V,Intel Xeon E5-2660 v4 2.0GHz,EDMGKFBLPWJSEFFQ2V,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,1560
Intel Xeon E5-2667 v4 3.2GHz;Standard Price Book;Intel Xeon E5-2667 v4 3.2GHz;One-Time;EUR,EUR,XYV1P38OYSLYGRQAQI,true,Intel Xeon E5-2667 v4 3.2GHz,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,5RQH7JQ7WY95Y4Y3FC,Intel Xeon E5-2667 v4 3.2GHz,5RQH7JQ7WY95Y4Y3FC,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,2300
