$$Name$Pricebook2.Name$Product2.Name$ProductSellingModel.Name$CurrencyIsoCode,CurrencyIsoCode,IsActive,Name,Pricebook2.$$Name$IsStandard,Product2.Name,ProductSellingModel.$$Name$SellingModelType,UnitPrice
Configured Power Cable;Standard Price Book;Configured Power Cable;One-Time;AUD,AUD,true,Configured Power Cable,Standard Price Book;true,Configured Power Cable,One-Time;OneTime,380
Data Normalization Expert;Standard Price Book;Data Normalization Expert;One-Time;AUD,AUD,true,Data Normalization Expert,Standard Price Book;true,Data Normalization Expert,One-Time;OneTime,460
Gold Hardware Maintenance;Standard Price Book;Gold Hardware Maintenance;Term Annual;AUD,AUD,true,Gold Hardware Maintenance,Standard Price Book;true,Gold Hardware Maintenance,Term Annual;TermDefined,45900
Implementation Engineer;Standard Price Book;Implementation Engineer;One-Time;AUD,AUD,true,Implementation Engineer,Standard Price Book;true,Implementation Engineer,One-Time;OneTime,460
Integration Specialist Engineer;Standard Price Book;Integration Specialist Engineer;One-Time;AUD,AUD,true,Integration Specialist Engineer,Standard Price Book;true,Integration Specialist Engineer,One-Time;OneTime,540
Intel X710 Dual Port 10Gb Direct Attach;Standard Price Book;Intel X710 Dual Port 10Gb Direct Attach;One-Time;AUD,AUD,true,Intel X710 Dual Port 10Gb Direct Attach,Standard Price Book;true,Intel X710 Dual Port 10Gb Direct Attach,One-Time;OneTime,2450
Intel X710 Dual Port 10Gb SFP;Standard Price Book;Intel X710 Dual Port 10Gb SFP;One-Time;AUD,AUD,true,Intel X710 Dual Port 10Gb SFP,Standard Price Book;true,Intel X710 Dual Port 10Gb SFP,One-Time;OneTime,2450
Intel Xeon E5-2609 v4 1.7GHz;Standard Price Book;Intel Xeon E5-2609 v4 1.7GHz;One-Time;AUD,AUD,true,Intel Xeon E5-2609 v4 1.7GHz,Standard Price Book;true,Intel Xeon E5-2609 v4 1.7GHz,One-Time;OneTime,2290
Intel Xeon E5-2660 v4 2.0GHz;Standard Price Book;Intel Xeon E5-2660 v4 2.0GHz;One-Time;AUD,AUD,true,Intel Xeon E5-2660 v4 2.0GHz,Standard Price Book;true,Intel Xeon E5-2660 v4 2.0GHz,One-Time;OneTime,2600
Intel Xeon E5-2667 v4 3.2GHz;Standard Price Book;Intel Xeon E5-2667 v4 3.2GHz;One-Time;AUD,AUD,true,Intel Xeon E5-2667 v4 3.2GHz,Standard Price Book;true,Intel Xeon E5-2667 v4 3.2GHz,One-Time;OneTime,3820
Intel Xeon E5-2683 v4 2.1GHz;Standard Price Book;Intel Xeon E5-2683 v4 2.1GHz;One-Time;AUD,AUD,true,Intel Xeon E5-2683 v4 2.1GHz,Standard Price Book;true,Intel Xeon E5-2683 v4 2.1GHz,One-Time;OneTime,2140
Module Extension Engineer;Standard Price Book;Module Extension Engineer;One-Time;AUD,AUD,true,Module Extension Engineer,Standard Price Book;true,Module Extension Engineer,One-Time;OneTime,460
PowerSwerve R750 Rack Server;Standard Price Book;PowerSwerve R750 Rack Server;One-Time;AUD,AUD,true,PowerSwerve R750 Rack Server,Standard Price Book;true,PowerSwerve R750 Rack Server,One-Time;OneTime,5970
Professional Services Daily Rate;Standard Price Book;Professional Services Daily Rate;One-Time;AUD,AUD,true,Professional Services Daily Rate,Standard Price Book;true,Professional Services Daily Rate,One-Time;OneTime,380
Professional Services Scope of Work;Standard Price Book;Professional Services Scope of Work;One-Time;AUD,AUD,true,Professional Services Scope of Work,Standard Price Book;true,Professional Services Scope of Work,One-Time;OneTime,38250
Program Director;Standard Price Book;Program Director;One-Time;AUD,AUD,true,Program Director,Standard Price Book;true,Program Director,One-Time;OneTime,540
Project Manager;Standard Price Book;Project Manager;One-Time;AUD,AUD,true,Project Manager,Standard Price Book;true,Project Manager,One-Time;OneTime,460
QB API Management Solution;Standard Price Book;QB API Management Solution;Evergreen Monthly;AUD,AUD,true,QB API Management Solution,Standard Price Book;true,QB API Management Solution,Evergreen Monthly;Evergreen,1530
QB API Management Solution;Standard Price Book;QB API Management Solution;Term Annual;AUD,AUD,true,QB API Management Solution,Standard Price Book;true,QB API Management Solution,Term Annual;TermDefined,18360
QB API Management Solution;Standard Price Book;QB API Management Solution;Term Monthly;AUD,AUD,true,QB API Management Solution,Standard Price Book;true,QB API Management Solution,Term Monthly;TermDefined,1530
Quality Assurance Engineer;Standard Price Book;Quality Assurance Engineer;One-Time;AUD,AUD,true,Quality Assurance Engineer,Standard Price Book;true,Quality Assurance Engineer,One-Time;OneTime,460
QuantumBit Complete Solution;Standard Price Book;QuantumBit Complete Solution;Evergreen Monthly;AUD,AUD,true,QuantumBit Complete Solution,Standard Price Book;true,QuantumBit Complete Solution,Evergreen Monthly;Evergreen,0
QuantumBit Complete Solution;Standard Price Book;QuantumBit Complete Solution;One-Time;AUD,AUD,true,QuantumBit Complete Solution,Standard Price Book;true,QuantumBit Complete Solution,One-Time;OneTime,0
QuantumBit Complete Solution;Standard Price Book;QuantumBit Complete Solution;Term Annual;AUD,AUD,true,QuantumBit Complete Solution,Standard Price Book;true,QuantumBit Complete Solution,Term Annual;TermDefined,0
QuantumBit Complete Solution;Standard Price Book;QuantumBit Complete Solution;Term Monthly;AUD,AUD,true,QuantumBit Complete Solution,Standard Price Book;true,QuantumBit Complete Solution,Term Monthly;TermDefined,0
QuantumBit Essentials Training;Standard Price Book;QuantumBit Essentials Training;One-Time;AUD,AUD,true,QuantumBit Essentials Training,Standard Price Book;true,QuantumBit Essentials Training,One-Time;OneTime,13000
QuantumBit Fundamentals Training;Standard Price Book;QuantumBit Fundamentals Training;One-Time;AUD,AUD,true,QuantumBit Fundamentals Training,Standard Price Book;true,QuantumBit Fundamentals Training,One-Time;OneTime,9940
QuantumBit Services Project;Standard Price Book;QuantumBit Services Project;One-Time;AUD,AUD,true,QuantumBit Services Project,Standard Price Book;true,QuantumBit Services Project,One-Time;OneTime,0
QuantumBit Starter;Standard Price Book;QuantumBit Starter;One-Time;AUD,AUD,true,QuantumBit Starter,Standard Price Book;true,QuantumBit Starter,One-Time;OneTime,0
Silver Hardware Maintenance;Standard Price Book;Silver Hardware Maintenance;Term Annual;AUD,AUD,true,Silver Hardware Maintenance,Standard Price Book;true,Silver Hardware Maintenance,Term Annual;TermDefined,38250
Solutions Architect;Standard Price Book;Solutions Architect;One-Time;AUD,AUD,true,Solutions Architect,Standard Price Book;true,Solutions Architect,One-Time;OneTime,760
Subscription;Standard Price Book;Subscription;Evergreen Annual;AUD,AUD,true,Subscription,Standard Price Book;true,Subscription,Evergreen Annual;Evergreen,640
Subscription;Standard Price Book;Subscription;Evergreen Monthly;AUD,AUD,true,Subscription,Standard Price Book;true,Subscription,Evergreen Monthly;Evergreen,50
Subscription;Standard Price Book;Subscription;Term Annual;AUD,AUD,true,Subscription,Standard Price Book;true,Subscription,Term Annual;TermDefined,550
Subscription;Standard Price Book;Subscription;Term Monthly;AUD,AUD,true,Subscription,Standard Price Book;true,Subscription,Term Monthly;TermDefined,50
